Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
06/08/2020 06:40:00,06/08/2020 11:40:00,28302.415,,28520.997,14393.450,,14308.259,1.270,,0.000
06/08/2020 06:35:00,06/08/2020 11:35:00,28180.813,,28427.116,14453.440,,14224.745,0.370,,0.000
06/08/2020 06:30:00,06/08/2020 11:30:00,28143.156,,28268.910,14466.060,,14247.999,0.290,,0.000
06/08/2020 06:25:00,06/08/2020 11:25:00,28009.443,,28161.466,14391.020,,14146.049,0.140,,0.000
06/08/2020 06:20:00,06/08/2020 11:20:00,27861.659,,28167.172,14378.740,,14173.628,0.000,,0.000
06/08/2020 06:15:00,06/08/2020 11:15:00,27735.384,,28018.474,14407.990,,14223.523,0.000,,0.000
06/08/2020 06:10:00,06/08/2020 11:10:00,27799.821,,27979.774,14437.640,,14193.672,0.000,,0.000
06/08/2020 06:05:00,06/08/2020 11:05:00,27766.056,,27849.469,14522.190,,14217.327,0.000,,0.000
06/08/2020 06:00:00,06/08/2020 11:00:00,27708.573,27446.464,27818.575,14611.560,14595.500,14251.329,0.000,0.000,0.000
06/08/2020 05:55:00,06/08/2020 10:55:00,27635.495,,27732.895,14646.160,,14266.529,0.000,,0.000
06/08/2020 05:50:00,06/08/2020 10:50:00,27538.730,,27720.328,14682.440,,14283.574,0.000,,0.000
06/08/2020 05:45:00,06/08/2020 10:45:00,27508.379,,27722.518,14788.000,,14293.770,0.000,,0.000
06/08/2020 05:40:00,06/08/2020 10:40:00,27493.773,,27617.655,14831.150,,14254.580,0.000,,0.000
06/08/2020 05:35:00,06/08/2020 10:35:00,27488.596,,27543.564,14897.820,,14352.551,0.000,,0.000
06/08/2020 05:30:00,06/08/2020 10:30:00,27434.229,,27483.745,14978.630,,14501.093,0.000,,0.000
06/08/2020 05:25:00,06/08/2020 10:25:00,27376.865,,27533.093,14967.110,,14487.475,0.000,,0.000
06/08/2020 05:20:00,06/08/2020 10:20:00,27361.652,,27474.532,15062.520,,14440.824,0.000,,0.000
06/08/2020 05:15:00,06/08/2020 10:15:00,27360.751,,27433.634,14979.820,,14443.655,0.000,,0.000
06/08/2020 05:10:00,06/08/2020 10:10:00,27243.709,,27400.393,14845.510,,14492.779,0.000,,0.000
06/08/2020 05:05:00,06/08/2020 10:05:00,27183.024,,27360.655,15031.600,,14800.114,0.000,,0.000
06/08/2020 05:00:00,06/08/2020 10:00:00,27086.305,26936.910,27194.020,15031.190,14908.260,14819.962,0.000,0.000,0.000
06/08/2020 04:55:00,06/08/2020 09:55:00,27066.885,,27277.287,14981.190,,14675.961,0.000,,0.000
06/08/2020 04:50:00,06/08/2020 09:50:00,27057.284,,27146.280,14983.380,,14670.531,0.000,,0.000
06/08/2020 04:45:00,06/08/2020 09:45:00,27008.439,,27207.789,14967.190,,14632.927,0.000,,0.000
06/08/2020 04:40:00,06/08/2020 09:40:00,27040.730,,27198.872,15022.180,,14677.343,0.000,,0.000
06/08/2020 04:35:00,06/08/2020 09:35:00,27018.036,,27156.715,15082.600,,14605.565,0.000,,0.000
06/08/2020 04:30:00,06/08/2020 09:30:00,26986.297,,27175.343,15089.420,,14563.318,0.000,,0.000
06/08/2020 04:25:00,06/08/2020 09:25:00,26933.483,,27158.157,15008.040,,14502.193,0.000,,0.000
06/08/2020 04:20:00,06/08/2020 09:20:00,26990.784,,27193.887,14972.560,,14584.210,0.000,,0.000
06/08/2020 04:15:00,06/08/2020 09:15:00,27062.098,,27166.339,14988.070,,14611.986,0.000,,0.000
06/08/2020 04:10:00,06/08/2020 09:10:00,27066.092,,27154.173,15078.000,,14618.561,0.000,,0.000
06/08/2020 04:05:00,06/08/2020 09:05:00,26964.803,,27160.928,15153.580,,14525.372,0.000,,0.000
06/08/2020 04:00:00,06/08/2020 09:00:00,26869.474,27215.461,27121.091,15170.240,15383.900,14503.170,0.000,0.000,0.000
06/08/2020 03:55:00,06/08/2020 08:55:00,26893.579,,27139.507,15229.620,,14560.395,0.000,,0.000
06/08/2020 03:50:00,06/08/2020 08:50:00,26952.397,,27171.064,15296.160,,14657.749,0.000,,0.000
06/08/2020 03:45:00,06/08/2020 08:45:00,27161.117,,27195.218,15312.240,,14627.525,0.000,,0.000
06/08/2020 03:40:00,06/08/2020 08:40:00,27209.102,,27195.592,15287.130,,14649.381,0.000,,0.000
06/08/2020 03:35:00,06/08/2020 08:35:00,27193.928,,27319.808,15242.310,,14811.404,0.000,,0.645
06/08/2020 03:30:00,06/08/2020 08:30:00,27210.679,,27386.116,15296.980,,14850.313,0.000,,0.000
06/08/2020 03:25:00,06/08/2020 08:25:00,27263.701,,27409.111,15387.110,,14783.623,0.000,,0.000
06/08/2020 03:20:00,06/08/2020 08:20:00,27300.161,,27443.895,15476.630,,14609.745,0.000,,0.000
06/08/2020 03:15:00,06/08/2020 08:15:00,27326.284,,27477.892,15482.560,,14674.974,0.000,,0.000
06/08/2020 03:10:00,06/08/2020 08:10:00,27367.358,,27505.708,15485.880,,14783.161,0.000,,0.000
06/08/2020 03:05:00,06/08/2020 08:05:00,27444.792,,27528.034,15503.470,,14822.364,0.000,,0.000
06/08/2020 03:00:00,06/08/2020 08:00:00,27473.120,27897.174,27565.746,15569.720,15843.680,14845.523,0.000,0.000,0.000
06/08/2020 02:55:00,06/08/2020 07:55:00,27580.473,,27668.610,15630.670,,14791.849,0.000,,0.000
06/08/2020 02:50:00,06/08/2020 07:50:00,27615.151,,27708.185,15652.950,,14834.562,0.000,,0.000
06/08/2020 02:45:00,06/08/2020 07:45:00,27693.304,,27824.372,15701.790,,14880.741,0.000,,0.000
06/08/2020 02:40:00,06/08/2020 07:40:00,27748.270,,27874.494,15739.550,,14978.210,0.000,,0.000
06/08/2020 02:35:00,06/08/2020 07:35:00,27822.519,,27975.086,15865.050,,15005.624,0.000,,0.000
06/08/2020 02:30:00,06/08/2020 07:30:00,27944.198,,28046.901,15884.190,,15080.706,0.000,,0.000
06/08/2020 02:25:00,06/08/2020 07:25:00,28027.132,,28146.567,15955.600,,15123.324,0.000,,0.000
06/08/2020 02:20:00,06/08/2020 07:20:00,28089.728,,28265.619,15946.090,,15215.129,0.000,,0.000
06/08/2020 02:15:00,06/08/2020 07:15:00,28144.152,,28328.365,15972.960,,15172.526,0.000,,0.000
06/08/2020 02:10:00,06/08/2020 07:10:00,28245.106,,28402.354,15917.640,,15207.728,0.000,,0.000
06/08/2020 02:05:00,06/08/2020 07:05:00,28379.816,,28508.456,15775.960,,15455.376,0.000,,0.000
06/08/2020 02:00:00,06/08/2020 07:00:00,28470.834,29219.824,28606.329,15965.840,15859.080,15590.185,0.000,0.000,0.000
06/08/2020 01:55:00,06/08/2020 06:55:00,28586.588,,28782.414,16022.980,,15444.504,0.000,,0.000
06/08/2020 01:50:00,06/08/2020 06:50:00,28717.268,,28805.776,15959.330,,15176.373,0.000,,0.000
06/08/2020 01:45:00,06/08/2020 06:45:00,28784.995,,28927.351,15928.710,,15220.231,0.000,,0.000
06/08/2020 01:40:00,06/08/2020 06:40:00,28903.167,,29069.004,15883.860,,15430.487,0.000,,0.000
06/08/2020 01:35:00,06/08/2020 06:35:00,29013.946,,29151.945,15849.220,,15465.821,0.000,,0.000
06/08/2020 01:30:00,06/08/2020 06:30:00,29103.120,,29242.372,15788.920,,15500.969,0.000,,0.000
06/08/2020 01:25:00,06/08/2020 06:25:00,29216.707,,29292.208,15778.240,,15632.562,0.000,,0.000
06/08/2020 01:20:00,06/08/2020 06:20:00,29355.523,,29478.868,15805.620,,15634.587,0.000,,0.000
06/08/2020 01:15:00,06/08/2020 06:15:00,29500.371,,29615.919,15822.010,,15610.053,0.000,,0.000
06/08/2020 01:10:00,06/08/2020 06:10:00,29616.825,,29754.735,15934.450,,15605.871,0.000,,0.000
06/08/2020 01:05:00,06/08/2020 06:05:00,29784.831,,29859.122,15946.140,,15580.200,0.000,,0.000
06/08/2020 01:00:00,06/08/2020 06:00:00,29849.522,30788.490,30004.962,15958.870,16117.940,15652.864,0.000,0.000,0.000
06/08/2020 00:55:00,06/08/2020 05:55:00,29937.987,,30160.525,16007.110,,15937.962,0.000,,0.000
06/08/2020 00:50:00,06/08/2020 05:50:00,30072.011,,30166.970,16049.620,,15944.555,0.000,,0.000
06/08/2020 00:45:00,06/08/2020 05:45:00,30237.729,,30348.407,16062.680,,15920.505,0.000,,0.000
06/08/2020 00:40:00,06/08/2020 05:40:00,30411.957,,30483.038,16066.280,,15951.235,0.000,,0.000
06/08/2020 00:35:00,06/08/2020 05:35:00,30559.026,,30630.811,16107.330,,15999.280,0.000,,0.000
06/08/2020 00:30:00,06/08/2020 05:30:00,30667.076,,30811.731,16060.470,,16002.669,0.000,,0.000
06/08/2020 00:25:00,06/08/2020 05:25:00,30767.252,,30961.986,16063.550,,16031.101,0.000,,0.000
06/08/2020 00:20:00,06/08/2020 05:20:00,30911.432,,31113.682,15969.500,,16059.761,0.000,,0.000
06/08/2020 00:15:00,06/08/2020 05:15:00,31095.003,,31143.359,16217.830,,16083.302,0.000,,0.000
06/08/2020 00:10:00,06/08/2020 05:10:00,31249.907,,31263.026,16307.250,,16124.040,0.000,,0.000
06/08/2020 00:05:00,06/08/2020 05:05:00,31371.995,,31452.445,16372.040,,15958.417,0.000,,0.000
06/08/2020 00:00:00,06/08/2020 05:00:00,31603.355,32605.365,31707.446,16352.980,16027.420,15930.560,0.000,0.000,0.000
06/07/2020 23:55:00,06/08/2020 04:55:00,31800.067,,31848.098,16374.780,,15853.327,0.000,,0.000
06/07/2020 23:50:00,06/08/2020 04:50:00,32063.407,,32095.570,16327.330,,15822.610,0.000,,0.000
06/07/2020 23:45:00,06/08/2020 04:45:00,32276.558,,32290.680,16167.670,,15904.239,0.000,,0.000
06/07/2020 23:40:00,06/08/2020 04:40:00,32469.378,,32521.391,16277.770,,16224.874,0.000,,0.000
06/07/2020 23:35:00,06/08/2020 04:35:00,32681.566,,32721.706,16264.530,,16226.238,0.000,,0.000
06/07/2020 23:30:00,06/08/2020 04:30:00,32883.110,,32850.628,16317.110,,16005.333,0.000,,0.000
06/07/2020 23:25:00,06/08/2020 04:25:00,33113.186,,33037.120,16285.680,,15871.699,0.000,,0.000
06/07/2020 23:20:00,06/08/2020 04:20:00,33346.706,,33274.567,16174.560,,15873.938,0.000,,0.390
06/07/2020 23:15:00,06/08/2020 04:15:00,33474.123,,33540.441,16169.900,,16219.002,0.000,,0.000
06/07/2020 23:10:00,06/08/2020 04:10:00,33753.536,,33874.190,16172.220,,16220.048,0.000,,0.000
06/07/2020 23:05:00,06/08/2020 04:05:00,34043.512,,34025.761,16151.790,,16078.312,0.000,,0.000
06/07/2020 23:00:00,06/08/2020 04:00:00,34302.915,34764.974,34294.724,16112.780,16225.930,15951.963,0.000,0.000,0.000
06/07/2020 22:55:00,06/08/2020 03:55:00,34555.345,,34561.895,16105.620,,16074.963,0.000,,0.000
06/07/2020 22:50:00,06/08/2020 03:50:00,34767.755,,34782.869,16098.970,,16147.587,0.000,,0.000
06/07/2020 22:45:00,06/08/2020 03:45:00,34954.690,,34972.396,16162.800,,16115.661,0.000,,0.000
06/07/2020 22:40:00,06/08/2020 03:40:00,35213.003,,35125.368,16248.390,,16086.682,0.000,,0.000
06/07/2020 22:35:00,06/08/2020 03:35:00,35438.010,,35346.912,16297.660,,16068.944,0.000,,0.000
06/07/2020 22:30:00,06/08/2020 03:30:00,35672.528,,35654.708,16298.520,,16147.724,0.000,,0.000
06/07/2020 22:25:00,06/08/2020 03:25:00,35832.792,,35871.463,16285.670,,16229.370,0.000,,0.000
06/07/2020 22:20:00,06/08/2020 03:20:00,35984.682,,36047.385,16263.600,,16287.783,0.000,,0.000
06/07/2020 22:15:00,06/08/2020 03:15:00,36085.484,,36197.222,16250.750,,16303.265,0.000,,0.000
06/07/2020 22:10:00,06/08/2020 03:10:00,36334.686,,36374.884,16299.040,,16273.446,0.000,,0.000
06/07/2020 22:05:00,06/08/2020 03:05:00,36538.188,,36537.237,16282.240,,16249.744,0.000,,0.000
06/07/2020 22:00:00,06/08/2020 03:00:00,36751.134,37577.079,36770.861,16316.910,16032.880,16246.833,0.000,0.040,0.000
06/07/2020 21:55:00,06/08/2020 02:55:00,36965.927,,36970.093,16317.530,,16216.475,0.000,,0.000
06/07/2020 21:50:00,06/08/2020 02:50:00,37166.926,,37041.196,16297.280,,16163.108,0.000,,0.550
06/07/2020 21:45:00,06/08/2020 02:45:00,37339.805,,37281.962,16263.080,,16181.518,0.000,,0.000
06/07/2020 21:40:00,06/08/2020 02:40:00,37498.893,,37477.167,16223.200,,16179.335,0.000,,0.000
06/07/2020 21:35:00,06/08/2020 02:35:00,37604.135,,37634.254,16176.370,,16133.402,0.000,,0.000
06/07/2020 21:30:00,06/08/2020 02:30:00,37683.347,,37772.586,16166.360,,16147.327,0.000,,0.000
06/07/2020 21:25:00,06/08/2020 02:25:00,37817.224,,37857.431,16092.280,,16072.047,0.000,,0.000
06/07/2020 21:20:00,06/08/2020 02:20:00,37820.968,,37904.420,16042.640,,16008.027,0.000,,0.000
06/07/2020 21:15:00,06/08/2020 02:15:00,37913.446,,37925.324,16015.100,,15985.759,0.100,,0.000
06/07/2020 21:10:00,06/08/2020 02:10:00,38034.762,,37992.290,15967.680,,15935.692,0.210,,0.000
06/07/2020 21:05:00,06/08/2020 02:05:00,38097.766,,38043.465,15890.590,,15878.400,0.310,,0.000
